molecule,betweenness
NM_001386342,3653.082015002179
NM_014325,3653.082015002179
NM_152457,3653.082015002179
XM_017012538,3653.082015002179
NM_001363041,3644.5909834625522
NM_001144990,3643.6350332697443
NM_175569,3643.6350332697443
XM_017029787,3643.6350332697443
NM_001277285,3640.6300810034563
NM_001199383,3638.272709926087
NM_016282,3637.7111163098452
NM_031410,3637.7111163098452
XM_011536638,3637.7111163098452
NM_003178,3636.685155840701
NM_014961,3635.7951998383924
NM_001354782,3634.6369453785114
NM_004346,3634.6369453785114
NM_032991,3634.6369453785114
NM_001318751,3632.4472789882216
NM_001384899,3632.4472789882216
NM_025069,3632.4472789882216
NM_032510,3632.4472789882216
NM_212533,3632.4472789882216
XM_006716996,3632.4472789882216
XM_047422921,3632.4472789882216
XM_047436439,3632.4472789882216
NM_001142806,3632.1624494828834
NM_005629,3632.1624494828834
NM_002858,3631.981824962022
NM_001128616,3628.206050675687
NM_001178133,3628.206050675687
NM_001256847,3628.206050675687
NM_001354925,3628.206050675687
NM_002198,3628.206050675687
NM_003842,3628.206050675687
NM_021153,3628.206050675687
XM_017019500,3628.206050675687
NM_003205,3625.361942112745
NM_001145104,3625.168657393838
NM_004763,3625.168657393838
NM_001330271,3620.473163416355
NM_012198,3620.473163416355
NM_000923,3619.057611419412
NM_001034832,3619.057611419412
NM_001040612,3619.057611419412
NM_001330172,3619.057611419412
NM_001369701,3619.057611419412
NM_005636,3619.057611419412
NM_175729,3619.057611419412
NM_001142679,3614.445186078972
NM_139168,3614.445186078972
NM_001007075,3609.243233308787
NM_001171654,3609.243233308787
NM_014447,3604.1814834776546
NM_001254752,3603.8673902391383
NM_006294,3603.8673902391383
NM_003839,3603.4537121857443
XM_017010310,3602.1579809097734
NM_006038,3592.210734455695
NM_001288732,3580.8614840958685
NM_001362878,3580.8614840958685
NM_018469,3580.8614840958685
NM_001075,3577.6188279107655
NM_001144767,3577.6188279107655
NM_001351144,3577.6188279107655
NM_001378021,3577.6188279107655
NM_019023,3577.6188279107655
XM_017023297,3577.6188279107655
XM_017023299,3577.6188279107655
XM_047434218,3577.6188279107655
XM_047434231,3577.6188279107655
XM_047434232,3577.6188279107655
XM_047434237,3577.6188279107655
NM_001300953,3577.603289435993
NM_001300954,3577.603289435993
NM_018367,3577.603289435993
NM_194291,3576.473398557732
NM_001351289,3575.732734092927
XM_017001914,3569.3931716880597
NM_014396,3568.2886347423832
XM_047437733,3564.470124361049
NM_000139,3562.4077424380243
NM_001185015,3562.4077424380243
NM_001256916,3562.4077424380243
NM_001371445,3562.4077424380243
NM_014665,3562.4077424380243
NM_197975,3562.4077424380243
NM_001386757,3560.776775303552
NM_001386763,3560.776775303552
NM_001386768,3560.776775303552
NM_001386795,3560.776775303552
NM_032980,3560.776775303552
NM_001029859,3559.7095032483835
NM_001394057,3548.9437121297783
NM_004923,3548.9437121297783
NM_015020,3548.9437121297783
NM_001010880,3543.240339950372
NM_001142578,3543.240339950372
NM_001318186,3540.5450090769214
NM_001318187,3540.5450090769214
NM_001318188,3540.5450090769214
NM_002140,3540.5450090769214
NM_031263,3540.5450090769214
NM_130830,3540.0192783765556
NM_003350,3533.600423344603
NM_001195427,3530.6889427093124
NM_001301131,3530.6889427093124
NM_001348036,3530.6889427093124
NM_001348042,3530.6889427093124
NM_001348046,3530.6889427093124
NM_001362679,3530.6889427093124
NM_014451,3530.6889427093124
NM_198428,3530.6889427093124
XM_047420204,3530.6889427093124
XM_011524059,3529.80570535106
NM_006544,3529.6009552480195
NM_020807,3528.5914871339846
NM_001317232,3526.8011138815664
NM_014342,3526.8011138815664
NM_000337,3526.3636111763894
NM_006465,3526.3636111763894
NM_004371,3522.7619770064803
NM_006089,3522.7619770064803
NM_012327,3522.7619770064803
XM_047428909,3516.0945125012845
NM_018638,3516.027479660294
NM_001265,3515.9652714822987
NM_001310462,3515.9652714822987
NM_005069,3515.9652714822987
NM_006801,3515.9652714822987
XM_017023732,3515.9652714822987
NM_001271842,3507.0184791291053
NM_207103,3507.0184791291053
NM_001329847,3503.552678270894
NM_001329852,3503.552678270894
NM_001256412,3500.1465372128905
NM_001310,3500.1465372128905
NM_001102575,3499.4343541756766
NM_001145427,3499.4343541756766
NM_001206998,3497.221952123382
NM_032173,3497.221952123382
NM_001136223,3494.981232071607
NM_175607,3494.981232071607
NM_001161499,3494.715146282096
NM_001161501,3494.715146282096
NM_001329605,3494.715146282096
NM_001329607,3494.715146282096
NM_030972,3494.715146282096
NM_001040167,3490.752226370286
NM_001040168,3490.752226370286
NM_001370248,3488.6016909891114
NM_018178,3488.6016909891114
NM_001098511,3487.2510233632997
NM_001243952,3487.2510233632997
NM_001243953,3487.2510233632997
NM_001290223,3485.709427354249
NM_001380,3485.709427354249
NM_019024,3485.709427354249
XM_006711882,3485.709427354249
XM_047444019,3485.709427354249
NM_020168,3485.25217234133
NM_001394025,3483.11042340158
NM_006785,3483.11042340158
NM_177966,3483.11042340158
NM_001145275,3476.654038522036
NM_001350953,3476.0127095456596
NM_001243078,3470.689279001881
XM_011512194,3470.689279001881
NM_007172,3469.479248736006
NM_001184935,3467.869796743293
NM_001142275,3467.5085530462347
NM_020925,3467.5085530462347
NM_144599,3467.5085530462347
NM_152596,3467.5085530462347
NM_020872,3467.492612386479
NM_001042482,3467.302830049353
XM_047420196,3467.302830049353
NM_021224,3467.2020867450547
NM_001330232,3464.5476167335346
NM_006147,3464.4870239282113
NM_205846,3464.4870239282113
NM_001286074,3463.826209468743
NM_001304284,3463.826209468743
NM_004606,3463.826209468743
NM_138923,3463.826209468743
NM_207352,3463.826209468743
XM_047442391,3463.826209468743
NM_001102608,3461.8392694345107
NM_001167856,3458.7908203385678
NM_203417,3457.06152981932
NM_020130,3456.039709055258
NM_001300800,3451.432920912373
NM_024771,3451.432920912373
NM_207419,3451.432920912373
NM_017801,3450.962715322529
NM_001080494,3447.3065956865726
NM_001144832,3447.3065956865726
NM_001297663,3447.3065956865726
NM_001297664,3447.3065956865726
NM_145011,3447.3065956865726
XM_011541052,3447.3065956865726
XM_011541054,3447.3065956865726
XM_017008404,3447.3065956865726
NM_001190447,3446.569228989502
NM_001199687,3446.569228989502
NM_001242310,3446.569228989502
NM_001349798,3446.569228989502
NM_002718,3446.569228989502
NM_021783,3446.569228989502
NM_145911,3446.569228989502
NM_001040142,3446.3296522434434
NM_001040143,3446.3296522434434
NM_001371246,3446.3296522434434
NM_001371247,3446.3296522434434
NM_001351286,3445.6667023618315
NM_001204375,3445.029357110085
NM_001174088,3444.1390831502235
NM_001560,3444.1390831502235
NM_006534,3444.1390831502235
NM_181659,3444.1390831502235
NM_001128224,3442.6795332026213
NM_001349269,3442.6795332026213
NM_001349273,3442.6795332026213
NM_004887,3442.6795332026213
NM_015008,3442.6795332026213
NM_182969,3442.6795332026213
NM_133507,3442.4623609474515
NM_001001933,3441.9747194985334
NM_014643,3441.9747194985334
NM_001201528,3441.3492169311976
NM_001201529,3441.3492169311976
NM_001308301,3441.3492169311976
NM_001378026,3441.3492169311976
NM_018461,3441.3492169311976
NM_001367837,3435.4672648903106
NM_003290,3435.4672648903106
NM_001204868,3434.987820144186
NM_001256720,3434.987820144186
NM_001272053,3434.987820144186
NM_001303041,3434.987820144186
NM_001348484,3434.987820144186
NM_005228,3434.987820144186
NM_033296,3434.987820144186
NM_201282,3434.987820144186
NM_201284,3434.987820144186
NM_003054,3434.723979197811
NM_014687,3434.723979197811
NM_000462,3432.841518974544
NM_001020658,3432.841518974544
NM_001166599,3432.841518974544
NM_001170756,3432.841518974544
NM_001281492,3432.841518974544
NM_001308020,3432.841518974544
NM_001387468,3432.841518974544
NM_004380,3432.841518974544
NM_014676,3432.841518974544
NM_015350,3432.841518974544
NM_018427,3432.841518974544
NM_052811,3432.841518974544
NM_145284,3432.841518974544
NM_181698,3432.841518974544
XM_005256891,3432.841518974544
XM_047449505,3432.841518974544
NM_001202412,3429.652142783667
NM_001143979,3427.8855552767577
NM_001395205,3425.8715132009397
NM_020846,3420.855617952759
NM_019891,3414.3802129000587
NM_000439,3412.8199738371522
NM_001142685,3412.8199738371522
NM_001177875,3412.8199738371522
NM_001300832,3412.8199738371522
NM_001306193,3412.8199738371522
NM_005281,3412.8199738371522
NM_012311,3412.8199738371522
NM_016940,3412.8199738371522
NM_031904,3412.8199738371522
NM_032538,3412.8199738371522
NM_170721,3412.8199738371522
NM_194277,3412.8199738371522
XM_017002336,3412.8199738371522
XM_047432250,3412.8199738371522
NM_001354742,3412.737313746051
NM_014717,3412.737313746051
NM_001362435,3410.9713433956554
NM_015027,3410.1912010408096
NM_001204174,3409.839253209637
NM_001204175,3409.839253209637
NM_001204176,3409.839253209637
NM_001204177,3409.839253209637
NM_001204178,3409.839253209637
NM_001010942,3405.852435685508
NM_001251917,3405.852435685508
NM_015646,3405.852435685508
NM_004670,3405.528090871896
NM_012231,3404.2133437203825
NM_001100389,3403.627341234822
NM_001184783,3403.627341234822
NM_001257199,3403.627341234822
NM_001320679,3403.627341234822
NM_001366165,3403.627341234822
NM_005276,3403.627341234822
NM_015056,3403.627341234822
NM_022836,3403.627341234822
NM_152558,3403.627341234822
NM_017584,3400.054651502265
NM_016626,3393.7420388810824
NM_001171795,3384.3389537835146
NM_001191036,3384.3389537835146
NM_004733,3383.6624850923636
NM_152352,3380.8039468849684
NM_001286812,3377.731004874837
NM_001394582,3377.731004874837
NM_003670,3377.731004874837
NM_018910,3377.731004874837
NM_031243,3377.731004874837
NM_031409,3377.731004874837
NM_031852,3377.731004874837
NM_031860,3377.731004874837
NM_198273,3377.731004874837
XM_047420303,3377.731004874837
NM_003659,3377.2253532306763
XM_011512041,3377.2253532306763
XM_047446104,3377.2253532306763
NM_001080975,3376.2371347126314
NM_000546,3372.073364471667
NM_001004023,3372.073364471667
NM_001040456,3372.073364471667
NM_001040457,3372.073364471667
NM_001097579,3372.073364471667
NM_001126118,3372.073364471667
NM_001143758,3372.073364471667
NM_001143759,3372.073364471667
NM_001177643,3372.073364471667
NM_001271998,3372.073364471667
NM_001276696,3372.073364471667
NM_001276697,3372.073364471667
NM_001276760,3372.073364471667
NM_001346187,3372.073364471667
NM_003582,3372.073364471667
NM_004578,3372.073364471667
NM_005300,3372.073364471667
NM_005477,3372.073364471667
NM_016548,3372.073364471667
NM_022363,3372.073364471667
NM_024948,3372.073364471667
XM_047432115,3372.073364471667
NM_000506,3370.0492292037934
NM_001008528,3370.0492292037934
NM_001008529,3370.0492292037934
NM_001010906,3370.0492292037934
NM_001012264,3370.0492292037934
NM_001025780,3370.0492292037934
NM_001029864,3370.0492292037934
NM_001030288,3370.0492292037934
NM_001035507,3370.0492292037934
NM_001039844,3370.0492292037934
NM_001080393,3370.0492292037934
NM_001085425,3370.0492292037934
NM_001085427,3370.0492292037934
NM_001098612,3370.0492292037934
NM_001100120,3370.0492292037934
NM_001100121,3370.0492292037934
NM_001100816,3370.0492292037934
NM_001134462,3370.0492292037934
NM_001135585,3370.0492292037934
NM_001142279,3370.0492292037934
NM_001144894,3370.0492292037934
NM_001144896,3370.0492292037934
NM_001144899,3370.0492292037934
NM_001165979,3370.0492292037934
NM_001195220,3370.0492292037934
NM_001204118,3370.0492292037934
NM_001242481,3370.0492292037934
NM_001242482,3370.0492292037934
NM_001242485,3370.0492292037934
NM_001270459,3370.0492292037934
NM_001270460,3370.0492292037934
NM_001270461,3370.0492292037934
NM_001270463,3370.0492292037934
NM_001270464,3370.0492292037934
NM_001270465,3370.0492292037934
NM_001271749,3370.0492292037934
NM_001271838,3370.0492292037934
NM_001272038,3370.0492292037934
NM_001272096,3370.0492292037934
NM_001278792,3370.0492292037934
NM_001281786,3370.0492292037934
NM_001282669,3370.0492292037934
NM_001286151,3370.0492292037934
NM_001289152,3370.0492292037934
NM_001289154,3370.0492292037934
NM_001300952,3370.0492292037934
NM_001303143,3370.0492292037934
NM_001303276,3370.0492292037934
NM_001303450,3370.0492292037934
NM_001308135,3370.0492292037934
NM_001308136,3370.0492292037934
NM_001308229,3370.0492292037934
NM_001329430,3370.0492292037934
NM_001350619,3370.0492292037934
NM_001350620,3370.0492292037934
NM_001351566,3370.0492292037934
NM_001352171,3370.0492292037934
NM_001355237,3370.0492292037934
NM_001355239,3370.0492292037934
NM_001355240,3370.0492292037934
NM_001363573,3370.0492292037934
NM_001363769,3370.0492292037934
NM_001366910,3370.0492292037934
NM_001370181,3370.0492292037934
NM_001371411,3370.0492292037934
NM_001372,3370.0492292037934
NM_001385109,3370.0492292037934
NM_001385122,3370.0492292037934
NM_001388028,3370.0492292037934
NM_001394583,3370.0492292037934
NM_001400243,3370.0492292037934
NM_001415,3370.0492292037934
NM_001652,3370.0492292037934
NM_003039,3370.0492292037934
NM_003123,3370.0492292037934
NM_004140,3370.0492292037934
NM_004169,3370.0492292037934
NM_004402,3370.0492292037934
NM_004423,3370.0492292037934
NM_004427,3370.0492292037934
NM_004662,3370.0492292037934
NM_005073,3370.0492292037934
NM_005481,3370.0492292037934
NM_005591,3370.0492292037934
NM_006052,3370.0492292037934
NM_006239,3370.0492292037934
NM_006279,3370.0492292037934
NM_006423,3370.0492292037934
NM_006474,3370.0492292037934
NM_006989,3370.0492292037934
NM_013376,3370.0492292037934
NM_014238,3370.0492292037934
NM_014740,3370.0492292037934
NM_014741,3370.0492292037934
NM_016341,3370.0492292037934
NM_016625,3370.0492292037934
NM_018485,3370.0492292037934
NM_019026,3370.0492292037934
NM_020710,3370.0492292037934
NM_021202,3370.0492292037934
NM_021831,3370.0492292037934
NM_024420,3370.0492292037934
NM_024570,3370.0492292037934
NM_024751,3370.0492292037934
NM_031912,3370.0492292037934
NM_032048,3370.0492292037934
NM_032214,3370.0492292037934
NM_032279,3370.0492292037934
NM_032325,3370.0492292037934
NM_032866,3370.0492292037934
NM_058219,3370.0492292037934
NM_130807,3370.0492292037934
NM_133635,3370.0492292037934
NM_138378,3370.0492292037934
NM_138471,3370.0492292037934
NM_145112,3370.0492292037934
NM_145113,3370.0492292037934
NM_148918,3370.0492292037934
NM_152279,3370.0492292037934
NM_153348,3370.0492292037934
NM_173633,3370.0492292037934
NM_173832,3370.0492292037934
NM_181460,3370.0492292037934
NM_181471,3370.0492292037934
NM_182487,3370.0492292037934
NM_198530,3370.0492292037934
NM_201998,3370.0492292037934
NM_206894,3370.0492292037934
NM_212550,3370.0492292037934
XM_006710295,3370.0492292037934
XM_006718669,3370.0492292037934
XM_011519066,3370.0492292037934
XM_011524887,3370.0492292037934
XM_011541826,3370.0492292037934
XM_017009748,3370.0492292037934
XM_017019175,3370.0492292037934
XM_017021879,3370.0492292037934
XM_017023494,3370.0492292037934
XM_017023495,3370.0492292037934
XM_047418228,3370.0492292037934
XM_047418230,3370.0492292037934
XM_047419708,3370.0492292037934
XM_047426767,3370.0492292037934
XM_047428270,3370.0492292037934
XM_047434388,3370.0492292037934
XM_047439228,3370.0492292037934
XM_047441426,3370.0492292037934
XM_047445374,3370.0492292037934
XM_047445927,3370.0492292037934
XM_047446890,3370.0492292037934
XM_047448274,3370.0492292037934
XM_047448275,3370.0492292037934
NM_001364294,3369.1781958453785
NM_001364295,3369.1781958453785
NM_000071,3368.5165050058845
NM_001366253,3368.5165050058845
NM_001366254,3368.5165050058845
NM_014752,3368.5165050058845
XM_047422408,3368.5165050058845
XM_047436344,3368.5165050058845
XM_047436346,3368.5165050058845
NM_015638,3366.2848958533427
NM_020778,3366.2848958533427
NM_199368,3366.2848958533427
NM_001369720,3362.091461191212
NM_001369722,3362.091461191212
NM_001369723,3362.091461191212
NM_001369726,3362.091461191212
NM_001369731,3362.091461191212
NM_001369739,3362.091461191212
NM_006045,3362.091461191212
NM_006453,3362.091461191212
NM_023010,3362.091461191212
NM_080632,3362.091461191212
XM_017019100,3362.091461191212
NM_020725,3360.035258353816
NM_138495,3360.035258353816
NM_001039350,3357.394036248345
NM_001243787,3357.394036248345
NM_001243788,3357.394036248345
NM_001243790,3357.394036248345
NM_001290252,3357.394036248345
NM_001351237,3357.394036248345
NM_001364497,3357.394036248345
NM_014311,3357.394036248345
NM_018561,3357.394036248345
NM_152911,3357.394036248345
NM_178582,3357.394036248345
NM_207127,3357.394036248345
NM_207128,3357.394036248345
XM_017011812,3357.394036248345
NM_000843,3356.3347461132635
NM_001281749,3356.3347461132635
XM_047426673,3356.3347461132635
NM_003339,3349.2895307714134
NM_000381,3348.6294674749374
NM_001098624,3348.6294674749374
NM_001166373,3348.6294674749374
NM_001193277,3348.6294674749374
NM_001376113,3348.6294674749374
NM_001376166,3348.6294674749374
NM_001376179,3348.6294674749374
NM_001394959,3348.6294674749374
NM_004820,3348.6294674749374
NM_033289,3348.6294674749374
NM_033290,3348.6294674749374
NM_199327,3348.6294674749374
